id,time,color
241,109.9893125,None
242,110.2373125,None
243,110.49064583333333,None
244,110.93864583333334,None
245,111.45864583333334,None
246,112.20797916666666,None
247,112.4613125,None
248,112.9413125,None
249,113.20797916666666,None
250,113.4373125,None
251,113.91997916666666,None
252,114.16797916666667,None
253,114.40797916666666,None
254,114.9093125,None
255,115.15997916666667,None
256,115.39997916666667,None
257,115.66664583333333,None
258,115.9013125,None
259,116.15197916666666,None
260,117.75197916666667,None
261,118.2213125,None
262,118.77064583333333,None
263,119.12797916666666,None
264,119.8213125,None
265,120.0293125,None
266,120.31997916666667,None
267,120.7173125,None
268,121.03197916666667,None
269,121.24797916666667,None
270,121.49864583333333,None
271,122.2773125,None
272,122.7413125,None
273,123.00797916666667,None
274,123.27197916666667,None
275,123.48797916666666,None
276,123.85864583333333,None
277,124.2613125,None
278,124.7413125,None
279,125.23997916666667,None
280,125.7173125,None
281,126.00797916666667,None
282,126.2213125,None
283,126.63997916666666,None
284,127.21064583333333,None
285,127.68797916666666,None
286,127.93864583333334,None
287,128.1893125,None
288,128.4613125,None
289,129.17064583333334,None
290,129.43197916666668,None
291,129.6693125,None
292,130.0213125,None
293,130.64797916666666,None
294,130.91997916666668,None
295,131.15197916666668,None
296,131.4293125,None
297,131.9973125,None
298,132.61864583333335,None
299,133.1013125,None
300,133.5973125,None
301,134.1013125,None
302,134.52797916666665,None
303,135.01864583333332,None
304,135.4213125,None
305,135.77064583333333,None
306,136.55197916666665,None
307,137.04797916666666,None
308,137.51997916666667,None
309,137.7813125,None
310,138.0213125,None
311,138.5173125,None
312,139.51997916666667,None
313,139.7493125,None
314,139.99997916666666,None
315,140.36797916666666,None
316,140.9173125,None
317,141.47197916666667,None
318,141.9493125,None
319,142.45064583333334,None
320,142.91997916666668,None
321,143.43197916666668,None
322,143.91997916666668,None
323,144.1813125,None
324,144.41864583333333,None
325,144.91997916666668,None
326,145.24797916666665,None
327,145.9413125,None
328,146.41064583333332,None
329,146.83997916666667,None
330,147.4373125,None
331,147.95197916666666,None
332,148.17064583333334,None
333,148.37864583333334,None
334,149.32797916666667,None
335,149.83197916666666,None
336,150.27997916666666,None
337,150.6213125,None
338,150.8293125,None
339,151.09864583333334,None
340,151.8213125,None
341,152.29864583333332,None
342,152.49864583333334,None
343,152.77864583333334,None
344,153.2693125,None
345,153.49864583333334,None
346,153.76797916666666,None
347,153.9973125,None
348,154.27197916666665,None
349,154.73064583333334,None
350,155.2293125,None
351,155.5013125,None
352,155.75197916666667,None
353,156.23197916666666,None
354,157.1973125,None
355,157.67997916666667,None
356,158.19997916666668,None
357,158.65064583333333,None
358,159.16797916666667,None
359,159.55197916666665,None
360,160.15997916666666,None
361,160.67197916666666,None
362,161.11197916666666,None
363,161.65864583333334,None
364,162.03197916666667,None
365,162.5813125,None
366,162.95997916666667,None
367,163.61064583333334,None
368,165.07197916666667,None
369,165.32797916666667,None
370,165.55997916666666,None
371,166.3093125,None
372,166.55997916666666,None
373,166.81864583333333,None
374,167.53864583333333,None
375,168.01864583333332,None
376,168.25864583333333,None
377,168.5093125,None
378,168.8773125,None
379,169.2613125,None
380,169.49064583333333,None
381,169.7093125,None
382,169.99197916666665,None
383,170.4613125,None
384,170.9893125,None
385,171.21864583333334,None
386,171.45864583333332,None
387,171.71997916666666,None
388,171.9813125,None
389,172.9413125,None
390,173.19197916666667,None
391,173.47997916666668,None
392,173.93064583333333,None
393,174.3813125,None
394,174.9173125,None
395,175.41064583333332,None
396,175.91197916666667,None
397,176.41064583333332,None
398,176.8293125,None
399,177.13064583333335,None
400,177.7893125,None
401,178.35997916666668,None
402,178.63197916666667,None
403,178.83997916666667,None
404,179.11197916666666,None
405,179.33064583333334,None
406,179.71197916666668,None
407,180.31997916666666,None
408,180.81864583333333,None
409,181.3013125,None
410,181.7973125,None
411,182.2773125,None
412,182.7813125,None
413,183.2693125,None
414,183.76797916666666,None
415,184.05064583333333,None
416,184.2693125,None
417,184.75197916666667,None
418,185.12797916666668,None
419,185.47197916666667,None
420,185.9973125,None
421,186.2213125,None
422,186.5973125,None
423,186.79997916666667,None
424,187.19997916666668,None
425,187.57864583333333,None
426,188.19997916666668,None
427,188.6773125,None
428,189.16797916666667,None
429,189.3973125,None
430,190.1493125,None
431,190.6693125,None
432,191.15197916666668,None
433,191.5173125,None
434,192.1173125,None
435,192.6213125,None
436,193.1013125,None
437,193.33064583333334,None
438,193.5973125,None
439,194.09864583333334,None
440,194.5813125,None
441,195.0693125,None
442,195.56797916666667,None
443,196.0693125,None
444,196.5493125,None
445,197.04797916666666,None
446,197.2693125,None
447,197.53064583333332,None
448,198.01864583333332,None
449,198.51997916666667,None
450,199.01864583333332,None
451,200.05064583333333,None
452,200.39997916666667,None
453,201.11997916666667,None
454,201.52797916666665,None
455,202.1013125,None
456,205.3173125,None
457,205.68797916666668,None
458,206.29064583333334,None
459,206.92797916666666,None
460,207.3813125,None
461,207.8613125,None
462,208.3573125,None
463,208.8373125,None
464,209.12797916666668,None
465,209.83197916666666,None
466,210.5413125,None
467,210.8213125,None
468,211.31997916666666,None
469,211.5493125,None
470,211.78397916666665,None
471,212.0293125,None
472,212.29064583333334,None
473,212.7813125,None
474,213.2693125,None
475,213.5173125,None
476,213.76797916666666,None
477,214.01864583333332,None
478,214.2693125,None
479,214.77064583333333,None
480,215.25064583333332,None
481,215.72797916666667,None
482,216.21864583333334,None
483,216.66664583333332,None
484,217.1973125,None
485,217.59197916666668,None
486,218.1893125,None
487,218.67997916666667,None
488,219.12797916666668,None
489,219.6773125,None
490,220.05864583333334,None
491,220.61064583333334,None
492,220.9893125,None
493,221.6293125,None
494,222.6213125,None
495,223.09864583333334,None
496,223.36797916666666,None
497,223.6213125,None
498,224.1013125,None
499,224.5813125,None
500,224.89864583333335,None
501,225.33064583333334,None
502,225.56797916666667,None
503,225.81597916666666,None
504,226.2773125,None
505,226.57064583333334,None
506,227.05064583333333,None
507,227.2773125,None
508,227.5173125,None
509,228.0293125,None
510,228.5093125,None
511,229.01864583333332,None
512,229.2693125,None
513,229.51997916666667,None
514,229.7493125,None
515,230.9813125,None
516,231.4773125,None
517,231.95997916666667,None
518,232.40797916666668,None
519,232.95997916666667,None
520,233.4373125,None
521,233.6773125,None
522,234.0373125,None
523,234.43997916666666,None
524,234.87197916666668,None
525,235.79464583333333,None
526,236.37864583333334,None
527,236.89864583333335,None
528,237.12797916666668,None
529,237.38664583333335,None
530,237.75197916666667,None
531,238.35197916666667,None
532,238.85064583333335,None
533,239.33064583333334,None
534,239.5813125,None
535,239.83197916666666,None
536,240.31997916666666,None
537,240.8213125,None
538,241.3173125,None
539,241.7013125,None
540,242.03197916666667,None
541,242.31997916666666,None
542,242.77864583333334,None
543,243.27997916666666,None
544,243.5893125,None
545,244.2613125,None
546,244.6373125,None
547,244.9893125,None
548,245.25864583333333,None
549,245.73064583333334,None
550,246.2213125,None
551,246.71997916666666,None
552,247.1973125,None
553,247.5013125,None
554,248.19197916666667,None
555,248.6773125,None
556,249.1813125,None
557,249.43197916666668,None
558,249.6613125,None
559,250.1573125,None
560,250.65064583333333,None
561,251.15197916666668,None
562,251.45064583333334,None
563,252.49064583333333,None
564,253.7813125,None
565,253.9893125,None
566,255.09064583333333,None
567,255.3413125,None
568,255.73864583333332,None
569,256.2293125,None
570,256.7413125,None
571,257.0293125,None
572,257.3386458333333,None
573,257.75997916666665,None
574,258.3813125,None
575,258.8613125,None
576,259.0773125,None
577,259.3093125,None
578,259.87997916666666,None
579,260.5493125,None
580,262.69064583333335,None
581,263.3519791666667,None
582,263.65064583333333,None
583,263.9973125,None
584,264.43997916666666,None
585,264.73864583333335,None
586,266.0693125,None
587,266.8719791666667,None
588,268.2879791666667,None
589,268.7973125,None
590,269.3973125,None
591,270.0373125,None
592,270.2879791666667,None
593,271.19997916666665,None
594,271.4773125,None
595,271.83464583333335,None
596,272.5306458333333,None
597,273.2693125,None
598,274.7173125,None
